392, 5, 62.9996, 53.0101, 61.9997, 52.0102, 
393, 5, 58.9999, 55.01, 57.9999, 54.0101, 
394, 5, 57, 55.01, 56, 54.0101, 
395, 5, 57, 53.0101, 56, 52.0102, 
396, 5, 58.9999, 53.0101, 57.9999, 52.0102, 
397, 5, 58.9999, 51.0102, 57.9999, 50.0103, 
398, 5, 57, 51.0102, 56, 50.0103, 
399, 5, 57, 49.0103, 56, 48.0104, 
400, 5, 58.9999, 49.0103, 57.9999, 48.0104, 
401, 5, 62.9996, 51.0102, 61.9997, 50.0103, 
402, 5, 60.9997, 51.0102, 59.9998, 50.0103, 
403, 5, 60.9997, 49.0103, 59.9998, 48.0104, 
404, 5, 62.9996, 49.0103, 61.9997, 48.0104, 
405, 5, 47.0005, 63.0096, 46.0005, 62.0096, 
406, 5, 45.0006, 63.0096, 44.0007, 62.0096, 
407, 5, 45.0006, 61.0097, 44.0007, 60.0097, 
408, 5, 47.0005, 61.0097, 46.0005, 60.0097, 
409, 5, 43.0007, 63.0096, 42.0008, 62.0096, 
410, 5, 41.0008, 63.0096, 40.0009, 62.0096, 
411, 5, 41.0008, 61.0097, 40.0009, 60.0097, 
412, 5, 43.0007, 61.0097, 42.0008, 60.0097, 
413, 5, 43.0007, 59.0098, 42.0008, 58.0098, 
414, 5, 41.0008, 59.0098, 40.0009, 58.0098, 
415, 5, 41.0008, 57.0099, 40.0009, 56.01, 
416, 5, 43.0007, 57.0099, 42.0008, 56.01, 
417, 5, 47.0005, 59.0098, 46.0005, 58.0098, 
418, 5, 45.0006, 59.0098, 44.0007, 58.0098, 
419, 5, 45.0006, 57.0099, 44.0007, 56.01, 
420, 5, 47.0005, 57.0099, 46.0005, 56.01, 
421, 5, 39.0009, 63.0096, 38.001, 62.0096, 
422, 5, 37.001, 63.0096, 36.0011, 62.0096, 
423, 5, 37.001, 61.0097, 36.0011, 60.0097, 
424, 5, 39.0009, 61.0097, 38.001, 60.0097, 
425, 5, 35.0011, 63.0096, 34.0012, 62.0096, 
426, 5, 33.0012, 63.0096, 32.0013, 62.0096, 
427, 5, 33.0012, 61.0097, 32.0013, 60.0097, 
428, 5, 35.0011, 61.0097, 34.0012, 60.0097, 
429, 5, 35.0011, 59.0098, 34.0012, 58.0098, 
430, 5, 33.0012, 59.0098, 32.0013, 58.0098, 
431, 5, 33.0012, 57.0099, 32.0013, 56.01, 
432, 5, 35.0011, 57.0099, 34.0012, 56.01, 
433, 5, 39.0009, 59.0098, 38.001, 58.0098, 
434, 5, 37.001, 59.0098, 36.0011, 58.0098, 
435, 5, 37.001, 57.0099, 36.0011, 56.01, 
436, 5, 39.0009, 57.0099, 38.001, 56.01, 
437, 5, 39.0009, 55.01, 38.001, 54.0101, 
438, 5, 37.001, 55.01, 36.0011, 54.0101, 
439, 5, 37.001, 53.0101, 36.0011, 52.0102, 
440, 5, 39.0009, 53.0101, 38.001, 52.0102, 
441, 5, 35.0011, 55.01, 34.0012, 54.0101, 
442, 5, 33.0012, 55.01, 32.0013, 54.0101, 
443, 5, 33.0012, 53.0101, 32.0013, 52.0102, 
444, 5, 35.0011, 53.0101, 34.0012, 52.0102, 
445, 5, 35.0011, 51.0102, 34.0012, 50.0103, 
446, 5, 33.0012, 51.0102, 32.0013, 50.0103, 
447, 5, 33.0012, 49.0103, 32.0013, 48.0104, 
448, 5, 35.0011, 49.0103, 34.0012, 48.0104, 
449, 5, 39.0009, 51.0102, 38.001, 50.0103, 
450, 5, 37.001, 51.0102, 36.0011, 50.0103, 
451, 5, 37.001, 49.0103, 36.0011, 48.0104, 
452, 5, 39.0009, 49.0103, 38.001, 48.0104, 
453, 5, 47.0005, 55.01, 46.0005, 54.0101, 
454, 5, 45.0006, 55.01, 44.0007, 54.0101, 
455, 5, 45.0006, 53.0101, 44.0007, 52.0102, 
456, 5, 47.0005, 53.0101, 46.0005, 52.0102, 
457, 5, 43.0007, 55.01, 42.0008, 54.0101, 
